model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,average_initial_score,extraction_rate,accuracy,max_judge_retries,baseline_full_doc
gpt-oss:120b-cloud,bca61506276f_20260202012819,2,13.413238048553467,2791,1660,0,,,66.66666666666666,0.7619047619047619,0,False
gpt-oss:120b-cloud,bca61506276f_20260202012819,3,17.4810471534729,1796,1262,0,,,66.66666666666666,0.7619047619047619,0,False
gpt-oss:120b-cloud,bca61506276f_20260202012819,4,18.8967924118042,2651,1495,0,,,66.66666666666666,0.7619047619047619,0,False
gpt-oss:120b-cloud,bca61506276f_20260202012819,5,18.65438675880432,1767,1398,0,,,66.66666666666666,0.7619047619047619,0,False
gpt-oss:120b-cloud,bca61506276f_20260202012819,6,18.010372400283813,1616,891,0,,,66.66666666666666,0.7619047619047619,0,False
gpt-oss:120b-cloud,d6231e5d22ea_20260202012849,1,9.205798149108887,2849,1320,0,,,71.42857142857143,0.7142857142857143,0,False
gpt-oss:120b-cloud,d6231e5d22ea_20260202012849,2,11.397276163101196,2791,1382,0,,,71.42857142857143,0.7142857142857143,0,False
gpt-oss:120b-cloud,d6231e5d22ea_20260202012849,3,17.96121311187744,1796,1195,0,,,71.42857142857143,0.7142857142857143,0,False
gpt-oss:120b-cloud,d6231e5d22ea_20260202012849,4,24.599695444107056,2651,1831,0,,,71.42857142857143,0.7142857142857143,0,False
gpt-oss:120b-cloud,d6231e5d22ea_20260202012849,5,20.984386920928955,1767,1322,0,,,71.42857142857143,0.7142857142857143,0,False
gpt-oss:120b-cloud,d6231e5d22ea_20260202012849,6,22.022388458251953,1616,299,0,,,71.42857142857143,0.7142857142857143,0,False
gpt-oss:120b-cloud,c275824976a0_20260202012856,1,10.88231372833252,2442,841,0,,,76.19047619047619,0.7619047619047619,0,False
gpt-oss:120b-cloud,c275824976a0_20260202012856,2,13.412105083465576,2791,945,0,,,76.19047619047619,0.7619047619047619,0,False
