model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,average_initial_score,extraction_rate,accuracy,max_judge_retries,baseline_full_doc
ministral-3:3b-cloud,42dfee12e8ba_20260202170301,1,17.04464077949524,7737,2678,0,,,100.0,0.9047619047619048,0,True
ministral-3:3b-cloud,ef9bffab8b42_20260202170324,1,14.993353128433228,7737,3061,0,,,100.0,0.9047619047619048,0,True
ministral-3:3b-cloud,29c5bcb2fe08_20260202170344,1,14.538719415664673,7737,2598,0,,,100.0,0.9047619047619048,0,True
ministral-3:3b-cloud,02e7677ff220_20260202170349,1,12.40442419052124,7737,2494,0,,,100.0,0.9047619047619048,0,True
ministral-3:3b-cloud,3df9275809e2_20260202170405,1,14.424784421920776,7737,2929,0,,,100.0,0.9047619047619048,0,True
ministral-3:3b-cloud,45e7d1a15639_20260202170412,1,12.472769498825073,7737,3158,0,,,100.0,0.9047619047619048,0,True
ministral-3:3b-cloud,0a2dc8b03d8a_20260202170419,1,14.026205062866211,7737,3457,0,,,100.0,0.9047619047619048,0,True
ministral-3:3b-cloud,cf13f934e15e_20260202170444,1,20.37058734893799,7737,3393,0,,,100.0,0.9047619047619048,0,True
ministral-3:3b-cloud,16384121a8db_20260202170451,1,13.523881912231445,7737,3158,0,,,100.0,0.9047619047619048,0,True
ministral-3:3b-cloud,2f4697ed212d_20260202170500,1,18.265442848205566,7737,3501,0,,,100.0,0.9047619047619048,0,True
ministral-3:3b-cloud,8e6e7f13de3a_20260202170529,1,10.459070682525635,7737,2779,0,,,100.0,0.9047619047619048,0,True
ministral-3:3b-cloud,dcd34f1cb17e_20260202170542,1,14.848041772842407,7737,2550,0,,,100.0,0.9047619047619048,0,True
ministral-3:3b-cloud,e19ea135a5e4_20260202170536,1,32.050386905670166,7389,2129,0,,,100.0,0.9047619047619048,0,True
ministral-3:3b-cloud,1389e1a6954d_20260202170601,1,13.827179193496704,7737,2655,0,,,100.0,0.9047619047619048,0,True
ministral-3:3b-cloud,dd2815454ca8_20260202170609,1,18.552611589431763,7737,3066,0,,,100.0,0.9047619047619048,0,True
ministral-3:3b-cloud,1e2bbce85d4a_20260202170645,1,11.92393445968628,7737,3139,0,,,95.23809523809523,0.9523809523809523,0,True
ministral-3:3b-cloud,5f647bb2a4cb_20260202170636,1,22.98419713973999,7737,2915,0,,,100.0,0.9047619047619048,0,True
ministral-3:3b-cloud,5abb5e0ea2e3_20260202170658,1,16.793362617492676,7737,3140,0,,,100.0,0.9047619047619048,0,True
ministral-3:3b-cloud,20655dd18ae2_20260202170700,1,20.223413467407227,7737,3099,0,,,100.0,0.9047619047619048,0,True
ministral-3:3b-cloud,7a6967818717_20260202170709,1,17.356797218322754,7737,3042,0,,,100.0,0.9047619047619048,0,True
ministral-3:3b-cloud,7af0675ab254_20260202170724,1,23.404913425445557,7737,3368,0,,,95.23809523809523,0.9523809523809523,0,True
ministral-3:3b-cloud,30a57b278177_20260202170756,1,651.5177919864655,2457,1321,2,3.3333333333333335,1.0,85.71428571428571,0.8571428571428571,2,False
ministral-3:3b-cloud,30a57b278177_20260202170756,2,243.7330105304718,1340,749,0,5.0,5.0,85.71428571428571,0.8571428571428571,2,False
ministral-3:3b-cloud,30a57b278177_20260202170756,3,818.4434604644775,1649,694,2,4.5,1.75,85.71428571428571,0.8571428571428571,2,False
ministral-3:3b-cloud,30a57b278177_20260202170756,4,364.16178917884827,2217,1327,1,4.25,2.0,85.71428571428571,0.8571428571428571,2,False
ministral-3:3b-cloud,30a57b278177_20260202170756,5,501.4505069255829,1722,488,1,5.0,4.0,85.71428571428571,0.8571428571428571,2,False
ministral-3:3b-cloud,30a57b278177_20260202170756,6,417.2320773601532,1405,321,2,3.0,1.0,85.71428571428571,0.8571428571428571,2,False
