model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,average_initial_score,extraction_rate,not_found_count,accuracy,max_judge_retries,baseline_full_doc
gpt-oss:20b-cloud,ce5c4d0b7a87_20260203150314,1,22.766134023666382,1281,414,0,,,33.33333333333333,14,0.47619047619047616,0,False
gpt-oss:20b-cloud,ce5c4d0b7a87_20260203150314,2,15.767199277877808,1321,425,0,,,33.33333333333333,14,0.47619047619047616,0,False
gpt-oss:20b-cloud,ce5c4d0b7a87_20260203150314,3,40.787111043930054,1361,1377,0,,,33.33333333333333,14,0.47619047619047616,0,False
gpt-oss:20b-cloud,ce5c4d0b7a87_20260203150314,4,22.340129613876343,1352,195,0,,,33.33333333333333,14,0.47619047619047616,0,False
gpt-oss:20b-cloud,ce5c4d0b7a87_20260203150314,5,16.134586572647095,1332,1056,0,,,33.33333333333333,14,0.47619047619047616,0,False
gpt-oss:20b-cloud,ce5c4d0b7a87_20260203150314,6,18.51197338104248,1207,261,0,,,33.33333333333333,14,0.47619047619047616,0,False
gpt-oss:20b-cloud,92e302970ea5_20260203150320,1,29.05973172187805,1281,1196,0,,,19.047619047619047,17,0.42857142857142855,0,False
gpt-oss:20b-cloud,92e302970ea5_20260203150320,2,29.44210457801819,1321,1887,0,,,19.047619047619047,17,0.42857142857142855,0,False
gpt-oss:20b-cloud,92e302970ea5_20260203150320,3,41.489835262298584,1361,1425,0,,,19.047619047619047,17,0.42857142857142855,0,False
gpt-oss:20b-cloud,92e302970ea5_20260203150320,4,18.23483920097351,1352,321,0,,,19.047619047619047,17,0.42857142857142855,0,False
gpt-oss:20b-cloud,92e302970ea5_20260203150320,5,24.0879807472229,1332,650,0,,,19.047619047619047,17,0.42857142857142855,0,False
gpt-oss:20b-cloud,92e302970ea5_20260203150320,6,19.050554990768433,1207,321,0,,,19.047619047619047,17,0.42857142857142855,0,False
gpt-oss:20b-cloud,210669413faa_20260203150343,1,17.072131395339966,1281,749,0,,,14.285714285714285,18,0.38095238095238093,0,False
gpt-oss:20b-cloud,210669413faa_20260203150343,2,40.63615155220032,1321,1464,0,,,14.285714285714285,18,0.38095238095238093,0,False
