model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,accuracy,max_judge_retries,baseline_full_doc
ministral-3:8b-cloud,99a01e6fb290_20260130151048,4,19.27458620071411,1519,3729,0,,,0,False
ministral-3:8b-cloud,99a01e6fb290_20260130151048,5,6.269842624664307,1497,1112,0,,,0,False
ministral-3:8b-cloud,99a01e6fb290_20260130151048,6,3.9079718589782715,1402,440,0,,,0,False
ministral-3:8b-cloud,b0a22f32541a_20260130151241,1,7.3073060512542725,1444,1289,0,,,0,False
ministral-3:8b-cloud,b0a22f32541a_20260130151241,2,5.41443943977356,1482,997,0,,,0,False
ministral-3:8b-cloud,b0a22f32541a_20260130151241,3,3.999542713165283,1515,692,0,,,0,False
ministral-3:8b-cloud,b0a22f32541a_20260130151241,4,10.323843479156494,1519,1984,0,,,0,False
ministral-3:8b-cloud,b0a22f32541a_20260130151241,5,11.482195377349854,1148,1030,0,,,0,False
ministral-3:8b-cloud,b0a22f32541a_20260130151241,6,3.5516793727874756,1402,469,0,,,0,False
ministral-3:8b-cloud,ad0838c76cd9_20260130151356,1,25.302589893341064,7593,4765,0,,,0,True
ministral-3:8b-cloud,2df21e29d2a6_20260130151506,1,24.965922355651855,7593,3899,0,,,0,True
ministral-3:8b-cloud,8ba5d68024a6_20260130151627,1,17.721651315689087,7593,3266,0,,,0,True
ministral-3:8b-cloud,89b787538add_20260130151731,1,21.851566553115845,7593,4036,0,,,0,True
ministral-3:8b-cloud,a8372fbc5a6f_20260130151833,1,24.29572606086731,7593,4594,0,,,0,True
ministral-3:8b-cloud,0693680a2e57_20260130151927,1,32.79493045806885,7593,3392,0,,,0,True
ministral-3:8b-cloud,bc38a8c07fe4_20260130152037,1,20.573229789733887,7593,3841,0,,,0,True
ministral-3:8b-cloud,8c4ac1435b4a_20260130152309,1,25.81795620918274,7593,3512,0,,,0,True
ministral-3:8b-cloud,2ec2f569f6bb_20260130152420,1,19.911523580551147,7593,3724,0,,,0,True
ministral-3:8b-cloud,c25a330b306b_20260130152639,1,31.320264101028442,7593,4031,0,,,0,True
ministral-3:8b-cloud,0cbea0bfd1e1_20260130152741,1,31.278305768966675,7593,3853,0,,,0,True
ministral-3:8b-cloud,03eef42e10b7_20260130152946,1,22.869386672973633,7593,3662,0,,,0,True
ministral-3:8b-cloud,b3a00c5c6df2_20260130153208,1,25.527188539505005,7593,2770,0,,,0,True
ministral-3:8b-cloud,ad6b33918509_20260130153322,1,18.83718514442444,7593,3396,0,,,0,True
ministral-3:8b-cloud,0568b6c9bf1f_20260130153405,1,20.344477891921997,7593,3860,0,,,0,True
ministral-3:8b-cloud,15e49d54bd59_20260130153642,1,22.7936532497406,7593,3306,0,,,0,True
ministral-3:8b-cloud,74bbaaf167a2_20260130153857,1,23.870683431625366,7593,3881,0,,,0,True
ministral-3:8b-cloud,706a6120de68_20260130154003,1,18.97321915626526,7593,3435,0,,,0,True
ministral-3:8b-cloud,e523a58d4f49_20260130154102,1,21.812806367874146,7593,4035,0,,,0,True
ministral-3:8b-cloud,bcca7ba349e1_20260130154327,1,14.547706127166748,7593,2741,0,,,0,True
ministral-3:8b-cloud,532f9cdd04e2_20260130154523,1,26.51432776451111,7593,2821,0,,,0,True
ministral-3:8b-cloud,d76cb1d931d9_20260130154613,1,18.491910219192505,7593,3306,0,,,0,True
ministral-3:8b-cloud,9c1b6270d5be_20260130154705,1,20.487848043441772,7593,3922,0,,,0,True
ministral-3:8b-cloud,dfbbef94e03f_20260130154750,1,18.157849073410034,7593,3410,0,,,0,True
ministral-3:8b-cloud,fa0df34b60ae_20260130154854,1,17.242970943450928,7593,3250,0,,,0,True
ministral-3:8b-cloud,00e3165ff274_20260131132737,1,357.4031767845154,1815,1163,1,4.333333333333333,,2,False
ministral-3:8b-cloud,00e3165ff274_20260131132737,2,272.36080265045166,2046,705,1,4.75,,2,False
ministral-3:8b-cloud,00e3165ff274_20260131132737,3,280.14220118522644,2019,781,1,4.5,,2,False
ministral-3:8b-cloud,00e3165ff274_20260131132737,4,204.38181853294373,2086,330,1,4.75,,2,False
ministral-3:8b-cloud,00e3165ff274_20260131132737,5,353.26249265670776,2087,684,1,4.75,,2,False
ministral-3:8b-cloud,00e3165ff274_20260131132737,6,491.6519093513489,2049,539,2,3.0,,2,False
ministral-3:8b-cloud,b3607e458829_20260131132712,1,572.7237050533295,1701,1071,2,4.333333333333333,,2,False
ministral-3:8b-cloud,b3607e458829_20260131132712,2,321.98375368118286,1881,620,1,4.25,,2,False
ministral-3:8b-cloud,b3607e458829_20260131132712,3,478.3194897174835,2094,760,2,4.5,,2,False
ministral-3:8b-cloud,b3607e458829_20260131132712,4,348.5753448009491,2036,575,1,4.25,,2,False
ministral-3:8b-cloud,b3607e458829_20260131132712,5,150.26035475730896,1497,988,0,4.5,,2,False
ministral-3:8b-cloud,b3607e458829_20260131132712,6,531.3153109550476,2086,413,2,4.5,,2,False
ministral-3:8b-cloud,201a2dbdfe0a_20260131133352,1,455.14868545532227,1932,585,2,5.0,,2,False
ministral-3:8b-cloud,201a2dbdfe0a_20260131133352,2,223.1209397315979,2030,601,1,4.5,,2,False
ministral-3:8b-cloud,201a2dbdfe0a_20260131133352,3,534.278263092041,1880,961,2,3.75,,2,False
ministral-3:8b-cloud,201a2dbdfe0a_20260131133352,4,383.7967438697815,1937,397,1,4.75,,2,False
ministral-3:8b-cloud,201a2dbdfe0a_20260131133352,5,165.1278202533722,1497,1111,0,4.5,,2,False
ministral-3:8b-cloud,201a2dbdfe0a_20260131133352,6,566.5097069740295,2059,283,2,4.0,,2,False
ministral-3:8b-cloud,edf13ec491ad_20260131133617,1,332.9516108036041,1854,626,1,4.666666666666667,,2,False
ministral-3:8b-cloud,edf13ec491ad_20260131133617,2,221.8185544013977,1959,813,1,5.0,,2,False
ministral-3:8b-cloud,edf13ec491ad_20260131133617,3,526.2088737487793,1946,781,2,4.5,,2,False
ministral-3:8b-cloud,edf13ec491ad_20260131133617,4,498.3492398262024,1818,387,2,5.0,,2,False
ministral-3:8b-cloud,edf13ec491ad_20260131133617,5,266.7783513069153,1497,837,0,4.5,,2,False
ministral-3:8b-cloud,edf13ec491ad_20260131133617,6,440.7402112483978,2091,336,2,4.5,,2,False
ministral-3:8b-cloud,1022f4d9f85f_20260131133435,1,544.237057685852,1832,1119,2,4.333333333333333,,2,False
ministral-3:8b-cloud,1022f4d9f85f_20260131133435,2,398.03640151023865,1859,776,2,4.5,,2,False
ministral-3:8b-cloud,1022f4d9f85f_20260131133435,3,275.181476354599,1984,570,1,4.75,,2,False
